155;238;138;237;land;false;hills;1
156;232;60;242;land;false;desert;1
157;239;204;123;land;true;plains;1
158;167;169;234;land;false;plains;1
159;50;233;225;land;false;plains;1
160;171;230;234;land;true;plains;1
161;202;118;191;land;false;desert;1
162;171;203;143;land;false;plains;1
163;187;209;214;land;false;mountain;1
164;143;237;166;land;false;desert;1
165;211;148;230;land;false;plains;1
166;231;101;243;land;false;plains;1
167;240;116;248;land;false;plains;1
168;216;227;231;land;false;plains;1
169;212;188;165;land;false;forest;1
170;229;80;230;land;false;plains;1
171;200;175;138;land;true;plains;1
172;144;235;229;land;true;plains;1
173;242;228;221;land;false;forest;1
174;217;232;159;land;false;desert;1
175;107;249;253;land;false;plains;1
176;252;144;252;land;false;desert;1
177;114;189;232;land;false;plains;1
178;250;149;107;land;false;plains;1
179;161;161;227;land;false;jungle;1
180;85;173;245;land;true;plains;1
181;219;211;73;land;false;plains;1
182;242;109;165;land;false;desert;1
183;118;151;245;land;true;plains;1
184;230;161;195;land;true;plains;1
185;208;198;149;land;true;hills;1
186;216;148;148;land;false;plains;1
187;114;242;201;land;false;jungle;1
188;231;33;250;land;false;plains;1
189;150;202;210;land;false;forest;1
190;174;139;249;land;false;plains;1
191;206;187;197;land;false;plains;1
192;236;192;86;land;false;plains;1
193;57;224;249;land;false;plains;1
194;221;57;232;land;false;plains;1
195;77;223;212;land;false;jungle;1
196;229;158;141;land;false;desert;1
197;158;217;210;land;false;plains;1
198;215;186;134;land;false;desert;1
199;153;225;191;land;false;plains;1
200;249;97;178;land;false;desert;1
201;188;232;246;land;false;jungle;1
202;185;174;216;land;true;plains;1
203;137;247;124;land;true;plains;1
204;219;190;207;land;false;desert;1
205;243;245;188;land;false;plains;1
206;210;101;244;land;false;plains;1
207;245;200;182;land;false;desert;1
208;218;231;88;land;false;plains;1
209;226;211;156;land;false;plains;1
210;159;182;176;land;false;plains;1
211;158;204;180;land;false;desert;1
212;217;91;239;land;true;marsh;1
213;195;188;166;land;true;plains;1
214;233;192;91;land;false;plains;1
215;223;196;227;land;false;plains;1
216;225;178;220;land;true;plains;1
217;230;244;191;land;false;plains;1
218;253;124;196;land;false;desert;1
219;155;207;152;land;false;plains;1
220;107;243;237;land;false;desert;1
221;210;182;140;land;false;hills;1
222;88;249;165;land;false;desert;1
223;65;187;250;land;false;marsh;1
224;176;176;166;land;false;plains;1
225;243;238;46;land;true;plains;1
226;236;134;147;land;true;plains;1
227;250;88;204;land;true;plains;1
228;196;129;216;land;false;plains;1
229;207;229;230;land;true;plains;1
230;219;167;117;land;true;plains;1
231;243;94;173;land;false;desert;1
232;195;109;225;land;false;marsh;1
233;122;212;203;land;false;plains;1
234;236;244;243;land;false;marsh;1
235;204;212;88;land;false;hills;1
236;226;183;130;land;true;marsh;1
237;139;201;181;land;false;desert;1
238;67;194;254;land;false;desert;1
239;188;154;162;land;false;plains;1
240;222;253;253;land;false;plains;1
241;138;149;226;land;false;plains;1
242;251;136;178;land;true;plains;1
243;226;127;253;land;true;plains;1
244;213;158;145;land;false;hills;1
245;171;226;222;land;false;desert;1
246;203;204;205;land;false;jungle;1
247;244;248;107;land;true;plains;1
248;153;173;193;land;false;plains;1
249;202;244;111;land;false;plains;1
250;205;83;217;land;false;desert;1
251;194;204;139;land;false;plains;1
252;239;219;145;land;true;plains;1
253;152;164;235;land;false;desert;1
254;200;186;122;land;false;plains;1
255;222;248;132;land;false;desert;1
256;191;95;249;land;false;desert;1
257;244;207;67;land;false;hills;1
258;194;102;211;land;false;desert;1
259;204;147;206;land;false;desert;1
260;205;91;241;land;false;plains;1
261;225;232;108;land;false;forest;1
262;208;177;121;land;false;plains;1
263;146;214;250;land;false;marsh;1
264;181;182;240;land;false;plains;1
265;156;152;230;land;true;plains;1
266;254;156;175;land;false;plains;1
267;149;199;237;land;false;marsh;1
268;205;191;209;land;false;plains;1
269;242;83;230;land;false;jungle;1
270;110;187;225;land;false;plains;1
271;166;205;177;land;false;plains;1
272;207;201;230;land;false;hills;1
273;160;231;125;land;false;plains;1
274;63;199;248;land;false;desert;1
275;192;142;232;land;false;desert;1
276;197;211;238;land;false;desert;1
277;195;108;232;land;true;plains;1
278;116;243;181;land;true;plains;1
279;228;207;180;land;false;mountain;1
280;245;245;153;land;false;plains;1
281;120;167;219;land;false;marsh;1
282;132;245;240;land;false;desert;1
283;247;129;161;land;true;plains;1
284;203;254;206;land;false;plains;1
285;249;223;81;land;true;plains;1
286;246;160;112;land;false;plains;1
287;245;252;226;land;false;marsh;1
288;216;224;112;land;false;desert;1
289;184;114;236;land;false;desert;1
290;189;198;209;land;false;desert;1
291;245;224;183;land;false;plains;1
292;82;229;212;land;false;plains;1
293;253;146;185;land;false;jungle;1
294;188;204;229;land;true;desert;1
295;134;207;164;land;true;plains;1
296;230;244;174;land;false;plains;1
297;74;238;236;land;true;desert;1
298;250;252;19;land;false;plains;1
299;250;196;135;land;false;marsh;1
300;199;155;153;land;false;mountain;1
301;145;229;214;land;false;plains;1
302;184;189;253;land;true;plains;1
303;175;226;135;land;false;plains;1
304;155;185;192;land;false;plains;1
305;177;175;192;land;false;hills;1
306;230;138;155;land;false;hills;1
307;237;201;96;land;false;desert;1
308;207;181;238;land;false;plains;1
309;206;208;169;land;false;desert;1
310;225;166;137;land;false;mountain;1
311;214;154;149;land;false;desert;1
312;162;209;173;land;false;desert;1
313;201;110;246;land;false;plains;1
314;240;107;202;land;false;desert;1
315;145;233;127;land;false;marsh;1
316;220;91;219;land;false;plains;1
317;226;209;230;land;true;plains;1
318;182;248;202;land;false;desert;1
319;103;146;252;land;true;desert;1
320;154;243;252;land;false;plains;1
321;160;161;248;land;false;plains;1
322;245;246;127;land;false;desert;1
323;184;247;222;land;false;desert;1
324;207;168;142;land;true;plains;1
325;183;243;199;land;true;plains;1
326;111;226;235;land;false;desert;1
327;241;126;248;land;true;plains;1
328;206;246;83;land;true;forest;1
329;187;143;202;land;false;mountain;1
330;90;214;220;land;false;plains;1
331;249;135;245;land;false;plains;1
332;231;248;48;land;false;desert;1
333;88;195;226;land;false;marsh;1
334;252;196;102;land;false;plains;1
335;231;203;182;land;false;desert;1
336;126;243;171;land;false;plains;1
337;153;150;209;land;true;plains;1
338;239;172;254;land;true;plains;1
339;225;183;166;land;false;plains;1
340;197;211;112;land;false;plains;1
341;176;130;240;land;false;hills;1
342;169;110;247;land;false;plains;1
343;185;85;252;land;false;mountain;1
344;201;225;149;land;false;forest;1
345;138;208;169;land;false;desert;1
346;228;196;226;land;false;plains;1
347;222;223;57;land;true;plains;1
348;251;103;150;land;true;plains;1
349;178;175;175;land;false;mountain;1
350;174;213;225;land;false;plains;1
351;176;150;177;land;false;desert;1
352;159;232;143;land;false;plains;1
353;216;253;126;land;false;forest;1
354;197;191;224;land;false;plains;1
355;174;198;154;land;true;plains;1
356;223;162;167;land;false;plains;1
357;221;190;92;land;false;hills;1
358;223;247;214;land;false;forest;1
359;208;179;226;land;false;desert;1
360;191;232;97;land;false;hills;1
361;225;240;134;land;false;plains;1
362;253;228;205;land;false;plains;1
363;202;205;224;land;true;plains;1
364;209;246;241;land;false;marsh;1
365;230;154;201;land;true;plains;1
366;249;161;158;land;true;plains;1
367;128;194;215;land;false;forest;1
368;173;200;213;land;false;desert;1
369;168;162;243;land;false;desert;1
370;201;97;245;land;false;desert;1
371;169;196;141;land;true;plains;1
372;211;244;157;land;false;desert;1
373;187;240;81;land;false;plains;1
374;238;93;234;land;false;desert;1
375;148;186;169;land;true;plains;1
376;252;231;64;land;true;desert;1
377;241;214;132;land;false;jungle;1
378;93;188;228;land;false;desert;1
379;250;196;235;land;false;plains;1
380;237;211;168;land;true;plains;1
381;98;244;237;land;false;plains;1
382;187;233;102;land;false;desert;1
383;141;250;232;land;false;plains;1
384;58;236;211;land;false;desert;1
385;249;243;241;land;true;plains;1
386;253;201;141;land;false;mountain;1
387;152;208;158;land;false;hills;1
388;199;147;210;land;false;forest;1
389;200;182;172;land;true;plains;1
390;121;236;214;land;false;plains;1
391;195;94;220;land;false;desert;1
392;230;120;192;land;false;plains;1
393;167;148;223;land;false;plains;1
394;242;168;202;land;false;plains;1
395;210;227;76;land;false;plains;1
396;159;115;236;land;false;plains;1
397;118;202;227;land;false;marsh;1
398;230;152;121;land;false;plains;1
399;250;130;220;land;false;plains;1
400;241;95;252;land;true;plains;1
401;253;194;226;land;false;plains;1
402;159;200;156;land;false;desert;1
403;249;143;180;land;true;plains;1
404;233;54;244;land;false;plains;1
405;251;35;216;land;true;hills;1
406;221;189;208;land;false;plains;1
407;249;133;199;land;false;plains;1
408;239;111;160;land;true;plains;1
409;177;206;217;land;false;plains;1
410;205;160;140;land;false;hills;1
411;187;108;247;land;false;plains;1
412;229;236;241;land;false;plains;1
413;206;226;237;land;false;plains;1
414;247;177;204;land;false;plains;1
415;184;204;211;land;true;forest;1
416;252;196;169;land;true;plains;1
417;211;221;205;land;false;plains;1
418;251;141;149;land;false;plains;1
419;237;126;142;land;false;desert;1
420;250;252;150;land;false;plains;1
421;210;240;112;land;false;plains;1
422;194;238;135;land;false;plains;1
423;176;186;145;land;true;plains;1
424;230;77;241;land;false;mountain;1
425;144;208;168;land;false;plains;1
426;247;254;3;land;false;marsh;1
427;226;64;245;land;false;plains;1
428;232;126;183;land;false;desert;1
429;172;198;132;land;true;plains;1
430;83;217;252;land;true;plains;1
431;193;182;137;land;false;plains;1
432;247;46;212;land;false;plains;1
433;177;135;212;land;false;desert;1
434;222;232;131;land;false;plains;1
435;233;49;254;land;false;desert;1
436;57;254;211;land;false;plains;1
437;205;58;241;land;false;plains;1
438;180;118;204;land;false;desert;1
439;138;235;156;land;false;marsh;1
440;154;184;178;land;false;plains;1
441;229;102;239;land;false;plains;1
442;217;230;232;land;false;plains;1
443;235;254;103;land;false;marsh;1
444;253;73;215;land;false;plains;1
445;121;177;210;land;false;marsh;1
446;75;250;193;land;false;plains;1
447;227;157;242;land;false;plains;1
448;120;242;240;land;false;plains;1
449;245;67;209;land;false;plains;1
450;241;226;219;land;false;plains;1
451;158;146;230;land;false;desert;1
452;181;197;182;land;false;desert;1
453;205;131;208;land;false;jungle;1
454;192;200;156;land;false;plains;1
455;211;198;199;land;false;plains;1
456;44;222;253;land;false;plains;1
457;201;147;179;land;false;plains;1
458;186;246;161;land;false;plains;1
459;141;225;227;land;false;plains;1
460;177;242;141;land;false;desert;1
461;186;240;77;land;false;plains;1
462;245;83;212;land;false;desert;1
463;242;181;248;land;true;plains;1
464;232;203;166;land;true;plains;1
465;208;252;239;land;false;plains;1
466;173;139;199;land;false;mountain;1
467;179;159;198;land;true;plains;1
468;133;241;228;land;false;jungle;1
469;179;176;181;land;false;plains;1
470;219;167;130;land;false;desert;1
471;228;203;216;land;false;plains;1
472;234;160;191;land;false;plains;1
473;125;150;233;land;false;plains;1
474;227;247;165;land;false;jungle;1
475;254;207;246;land;true;plains;1
476;222;146;246;land;false;desert;1
477;216;175;240;land;false;plains;1
478;210;79;230;land;true;plains;1
479;196;191;219;land;false;plains;1
480;252;232;204;land;true;plains;1
481;176;185;212;land;false;marsh;1
482;217;245;156;land;false;marsh;1
483;197;91;220;land;true;desert;1
484;202;173;248;land;true;plains;1
485;174;246;214;land;false;jungle;1
486;254;76;175;land;false;plains;1
487;200;107;236;land;false;hills;1
488;162;182;194;land;false;plains;1
489;252;189;102;land;false;forest;1
490;238;254;228;land;false;desert;1
491;252;210;128;land;false;plains;1
492;230;120;191;land;false;desert;1
493;252;213;77;land;false;plains;1
494;185;165;215;land;true;plains;1
495;247;159;208;land;false;desert;1
496;236;240;163;land;false;desert;1
497;221;251;127;land;false;forest;1
498;253;126;188;land;false;jungle;1
499;213;235;151;land;false;hills;1
500;107;206;252;land;false;plains;1
501;122;234;246;land;false;desert;1
502;231;141;167;land;false;plains;1
503;110;167;224;land;true;plains;1
504;175;218;220;land;true;plains;1
505;225;158;179;land;true;desert;1
506;159;198;251;land;false;plains;1
507;122;187;209;land;false;plains;1
508;105;231;179;land;true;plains;1
509;124;152;253;land;false;hills;1
510;181;161;179;land;false;desert;1
511;203;232;223;land;false;marsh;1
512;225;204;228;land;false;forest;1
513;212;242;83;land;false;desert;1
514;178;95;234;land;false;desert;1
515;158;235;113;land;false;plains;1
516;214;155;143;land;true;plains;1
517;171;254;182;land;true;plains;1
518;247;221;123;land;true;plains;1
519;44;235;253;land;false;plains;1
520;250;126;152;land;false;plains;1
521;103;242;182;land;false;hills;1
522;226;201;235;land;false;plains;1
523;206;173;234;land;false;desert;1
524;159;254;221;land;true;plains;1
525;200;242;73;land;false;desert;1
526;236;176;104;land;false;plains;1
527;219;114;247;land;false;jungle;1
528;223;131;160;land;false;plains;1
529;191;195;175;land;false;plains;1
530;182;194;132;land;false;jungle;1
531;80;225;218;land;true;plains;1
532;71;254;250;land;false;plains;1
533;185;140;186;land;false;plains;1
534;194;245;69;land;false;marsh;1
535;198;225;177;land;false;plains;1
536;152;219;216;land;true;plains;1
537;193;247;239;land;false;plains;1
538;251;184;147;land;true;plains;1
539;237;237;225;land;false;desert;1
540;215;145;204;land;false;plains;1
541;165;158;240;land;false;plains;1
542;242;252;245;land;false;forest;1
543;74;249;236;land;true;marsh;1
544;193;221;229;land;false;mountain;1
545;247;120;147;land;true;plains;1
546;194;214;202;land;false;plains;1
547;192;96;250;land;false;plains;1
548;192;66;243;land;false;plains;1
549;194;245;84;land;false;plains;1
550;210;216;75;land;false;hills;1
551;110;188;222;land;false;plains;1
552;220;197;131;land;false;desert;1
553;224;214;249;land;false;plains;1
554;202;102;209;land;false;plains;1
555;179;138;249;land;false;plains;1
556;151;227;170;land;false;plains;1
557;212;208;245;land;false;plains;1
558;112;254;148;land;false;marsh;1
559;244;118;199;land;false;forest;1
560;164;189;168;land;false;plains;1
561;209;203;114;land;false;plains;1
562;183;107;220;land;true;plains;1
563;180;253;158;land;false;hills;1
564;206;168;143;land;true;desert;1
565;210;190;139;land;false;plains;1
566;202;69;251;land;false;hills;1
567;203;208;207;land;false;plains;1
568;150;217;155;land;true;plains;1
569;179;206;170;land;false;desert;1
570;231;244;226;land;true;plains;1
571;173;229;231;land;false;jungle;1
572;197;252;202;land;false;hills;1
573;205;127;235;land;false;jungle;1
574;142;228;233;land;false;plains;1
575;250;90;200;land;false;forest;1
576;243;212;226;land;false;forest;1
577;159;146;238;land;true;plains;1
578;227;182;188;land;false;plains;1
579;206;225;135;land;false;desert;1
580;160;145;240;land;false;marsh;1
581;240;242;68;land;true;plains;1
582;203;100;237;land;true;plains;1
583;250;207;241;land;true;plains;1
584;199;254;240;land;true;plains;1
585;208;174;143;land;false;plains;1
586;202;209;132;land;false;hills;1
587;208;107;245;land;true;plains;1
588;155;241;182;land;false;plains;1
589;192;205;165;land;false;plains;1
590;230;81;243;land;true;plains;1
591;117;207;196;land;false;plains;1
592;170;116;249;land;true;desert;1
593;231;251;122;land;false;plains;1
594;123;239;234;land;false;plains;1
595;230;146;250;land;false;marsh;1
596;217;241;220;land;false;plains;1
597;231;122;207;land;true;plains;1
598;142;216;153;land;false;desert;1
599;145;234;137;land;false;plains;1
600;148;156;252;land;false;marsh;1
601;209;208;228;land;false;plains;1
602;100;222;237;land;false;desert;1
603;219;202;109;land;false;plains;1
604;193;232;80;land;true;hills;1
605;208;228;120;land;true;plains;1
606;185;225;232;land;false;desert;1
607;239;215;222;land;false;plains;1
608;74;249;198;land;false;plains;1
609;213;159;238;land;true;hills;1
610;178;207;117;land;false;plains;1
611;179;116;251;land;false;desert;1
612;198;187;229;land;false;desert;1
613;170;85;247;land;true;plains;1
614;216;199;93;land;false;plains;1
615;254;241;117;land;false;plains;1
616;188;237;207;land;false;plains;1
617;240;171;211;land;false;desert;1
618;245;128;191;land;true;plains;1
619;189;223;213;land;false;plains;1
620;171;218;199;land;false;desert;1
621;84;190;253;land;false;desert;1
622;93;248;163;land;false;plains;1
623;244;234;58;land;false;forest;1
624;251;232;173;land;true;plains;1
625;204;158;204;land;false;plains;1
626;223;182;160;land;false;plains;1
627;229;229;89;land;false;plains;1
628;222;251;57;land;true;plains;1
629;224;166;154;land;true;desert;1
630;147;212;200;land;false;marsh;1
631;150;178;183;land;false;plains;1
632;239;212;245;land;false;plains;1
633;223;231;55;land;false;jungle;1
634;190;249;239;land;false;desert;1
635;217;122;201;land;false;plains;1
636;201;211;192;land;false;plains;1
637;244;132;131;land;true;plains;1
638;232;156;127;land;false;desert;1
639;162;200;245;land;true;plains;1
640;142;218;141;land;false;marsh;1
641;141;229;192;land;true;plains;1
642;211;242;66;land;false;plains;1
643;165;200;151;land;false;plains;1
644;109;228;176;land;true;plains;1
645;165;203;146;land;false;hills;1
646;197;226;181;land;true;plains;1
647;178;224;121;land;true;plains;1
648;81;212;253;land;false;plains;1
649;180;211;117;land;false;jungle;1
650;110;183;237;land;false;plains;1
651;154;230;120;land;true;plains;1
652;159;241;174;land;true;plains;1
653;170;249;202;land;true;marsh;1
654;253;159;89;land;false;desert;1
655;185;116;237;land;false;plains;1
656;217;146;234;land;false;hills;1
657;250;145;140;land;false;plains;1
658;238;237;195;land;false;plains;1
659;80;228;241;land;false;marsh;1
660;241;204;94;land;false;forest;1
661;154;197;158;land;false;plains;1
662;198;220;203;land;false;plains;1
663;230;86;252;land;false;plains;1
664;198;219;201;land;false;plains;1
665;108;218;226;land;false;plains;1
666;134;140;227;land;true;plains;1
667;179;185;186;land;false;desert;1
668;244;179;247;land;false;hills;1
669;229;191;126;land;false;plains;1
670;82;207;231;land;false;plains;1
671;158;196;159;land;false;plains;1
672;240;184;131;land;false;desert;1
673;195;209;240;land;false;plains;1
674;54;240;227;land;false;plains;1
675;148;243;176;land;false;marsh;1
676;164;239;191;land;false;desert;1
677;227;228;182;land;false;plains;1
678;196;83;231;land;false;desert;1
679;185;72;254;land;false;forest;1
680;125;251;138;land;true;hills;1
681;209;234;200;land;false;plains;1
682;169;214;217;land;false;plains;1
683;135;205;196;land;true;plains;1
684;236;29;244;land;false;plains;1
685;225;183;129;land;false;plains;1
686;219;217;122;land;false;plains;1
687;254;252;84;land;false;plains;1
688;245;175;166;land;false;desert;1
689;155;165;236;land;false;forest;1
690;153;203;161;land;false;marsh;1
691;75;250;240;land;true;plains;1
692;253;150;107;land;false;plains;1
693;162;251;125;land;false;desert;1
694;229;32;244;land;false;desert;1
695;236;219;46;land;false;jungle;1
696;248;248;54;land;false;plains;1
697;243;175;92;land;true;plains;1
698;248;252;218;land;false;plains;1
699;179;250;192;land;false;desert;1
700;148;236;237;land;false;desert;1
701;219;194;103;land;false;plains;1
702;126;247;151;land;false;forest;1
703;150;130;246;land;false;plains;1
704;222;142;180;land;true;plains;1
705;206;243;78;land;true;plains;1
706;177;187;215;land;false;plains;1
707;210;238;145;land;false;plains;1
708;204;236;203;land;false;forest;1
709;254;151;248;land;true;desert;1
710;204;190;194;land;false;hills;1
711;197;191;149;land;false;desert;1
712;254;34;241;land;false;plains;1
713;186;215;174;land;false;plains;1
714;82;250;241;land;true;plains;1
715;156;237;145;land;true;plains;1
716;133;145;229;land;true;plains;1
717;237;106;231;land;false;plains;1
718;136;188;229;land;false;hills;1
719;121;242;211;land;true;plains;1
720;242;173;93;land;false;forest;1
721;224;246;203;land;false;plains;1
722;150;201;179;land;true;plains;1
723;159;175;205;land;false;plains;1
724;252;153;106;land;false;plains;1
725;7;254;246;land;false;plains;1
726;248;251;72;land;false;plains;1
727;8;250;250;land;false;marsh;1
728;183;162;161;land;false;plains;1
729;216;244;229;land;false;plains;1
730;238;189;171;land;true;plains;1
731;227;254;65;land;false;desert;1
732;155;224;157;land;false;plains;1
733;238;42;254;land;false;desert;1
734;252;86;237;land;false;plains;1
735;167;191;214;land;false;plains;1
736;187;189;185;land;false;hills;1
737;122;219;208;land;true;plains;1
738;126;196;240;land;false;plains;1
739;224;237;163;land;false;desert;1
740;223;129;232;land;false;marsh;1
741;224;173;123;land;false;jungle;1
742;191;223;107;land;false;plains;1
743;140;149;241;land;true;marsh;1
744;227;172;177;land;true;plains;1
745;204;84;235;land;false;mountain;1
746;22;250;248;land;false;plains;1
747;231;62;246;land;false;plains;1
748;228;214;63;land;false;plains;1
749;143;218;228;land;false;desert;1
750;211;106;198;land;false;plains;1
751;197;138;217;land;false;marsh;1
752;132;232;241;land;false;plains;1
753;181;180;186;land;false;hills;1
754;252;191;111;land;false;plains;1
755;237;209;151;land;false;jungle;1
756;102;250;169;land;false;plains;1
757;156;115;240;land;false;hills;1
758;221;236;131;land;true;plains;1
759;157;186;175;land;false;hills;1
760;224;250;199;land;true;plains;1
761;179;118;226;land;false;jungle;1
762;248;211;175;land;true;plains;1
763;47;217;248;land;false;plains;1
764;115;245;166;land;false;plains;1
765;154;218;170;land;false;jungle;1
766;152;172;212;land;false;plains;1
767;89;243;236;land;false;plains;1
768;149;190;197;land;false;plains;1
769;226;236;50;land;false;desert;1
770;228;199;181;land;false;plains;1
771;246;250;155;land;true;plains;1
772;93;194;233;land;false;plains;1
773;134;177;190;land;false;marsh;1
774;225;235;131;land;false;plains;1
775;87;192;234;land;false;plains;1
776;183;244;222;land;false;plains;1
777;205;144;166;land;false;forest;1
778;211;177;178;land;false;desert;1
779;181;227;228;land;false;desert;1
780;90;231;209;land;true;plains;1
781;158;217;171;land;false;jungle;1
782;220;220;180;land;false;plains;1
783;99;229;222;land;false;desert;1
784;219;126;190;land;false;desert;1
785;190;196;173;land;false;desert;1
786;160;244;220;land;false;plains;1
787;159;129;213;land;false;hills;1
788;122;208;178;land;false;desert;1
789;179;171;152;land;false;desert;1
790;231;225;130;land;true;plains;1
791;210;218;118;land;false;plains;1
792;209;122;174;land;false;hills;1
793;72;224;220;land;false;plains;1
794;207;170;219;land;true;plains;1
795;211;190;197;land;false;plains;1
796;212;220;79;land;false;plains;1
797;172;123;225;land;true;desert;1
798;142;159;254;land;false;plains;1
799;93;190;225;land;false;plains;1
800;198;245;173;land;false;desert;1
801;219;112;206;land;false;jungle;1
802;85;191;240;land;false;desert;1
803;182;247;118;land;true;plains;1
804;102;250;204;land;false;plains;1
805;26;242;240;land;false;plains;1
806;171;226;136;land;true;plains;1
807;158;141;235;land;false;plains;1
808;160;157;209;land;true;marsh;1
809;244;180;235;land;false;plains;1
810;130;232;171;land;true;plains;1
811;224;243;140;land;true;plains;1
812;164;238;127;land;false;hills;1
813;167;250;163;land;false;marsh;1
814;171;216;249;land;false;plains;1
815;167;240;173;land;true;plains;1
816;193;165;226;land;false;plains;1
